week,facility_id,finished_sku_id,realized_selling_price,list_price,emailer_for_promotion,homepage_featured,customer_orders,facility_city_id,facility_region_id,facility_type,facility_capacity_index,date,year,month,year_month,sku_performance_tier,finished_family,facility_scale,facility_volatility
77,FACILITY_4,SEMICONDUCTOR_4,3777.2594127248103,3777.2594127248103,0,0,1026,685,56,mid_capacity,0.5811475409836065,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
77,FACILITY_4,SEMICONDUCTOR_1,4987.6342383730425,4953.923757224226,0,0,946,685,56,mid_capacity,0.5811475409836065,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
77,FACILITY_4,SEMICONDUCTOR_7,4185.49333943697,7538.1692420924455,1,1,3118,685,56,mid_capacity,0.5811475409836065,2024-06-16,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
77,FACILITY_4,SEMICONDUCTOR_3,4742.390488015407,4725.535247440999,0,0,851,685,56,mid_capacity,0.5811475409836065,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
77,FACILITY_4,SEMICONDUCTOR_8,5118.430905230448,5101.575664656039,0,0,675,685,56,mid_capacity,0.5811475409836065,2024-06-16,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
77,FACILITY_4,SEMICONDUCTOR_6,4676.486497369472,4693.34173794388,0,0,622,685,56,mid_capacity,0.5811475409836065,2024-06-16,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
77,FACILITY_4,SEMICONDUCTOR_10,4888.525423795523,4922.2359049443385,0,0,391,685,56,mid_capacity,0.5811475409836065,2024-06-16,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
77,FACILITY_3,SEMICONDUCTOR_2,2436.593577436406,2453.448818010814,0,0,1241,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_5,2452.9431607935817,2436.087920219174,0,0,689,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_11,2403.894410722055,2403.894410722055,0,0,919,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_12,3041.0225044346735,3074.732985583489,0,0,744,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_9,3041.0225044346735,3057.877745009081,0,0,838,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_4,3891.70649622504,3908.5617367994478,0,0,1133,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_1,5216.528405373501,5216.528405373501,0,0,1160,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_7,4169.6494132970265,7391.022991877865,1,1,3888,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_3,5068.876497941688,5052.021257367281,0,0,837,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_8,5281.421081584971,5264.565841010563,0,0,622,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_6,4643.787330655121,4643.787330655121,0,0,716,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
77,FACILITY_3,SEMICONDUCTOR_10,4905.380664369931,4888.525423795523,0,0,365,590,56,mid_capacity,0.6155737704918032,2024-06-16,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
77,FACILITY_2,SEMICONDUCTOR_2,2469.7984013679898,2436.087920219174,0,0,1795,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_5,2420.2439940792306,2437.0992346536386,0,0,1148,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_11,2436.087920219174,2452.9431607935817,0,0,918,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_12,3074.732985583489,3057.877745009081,0,0,514,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_9,3090.0712545062006,3106.9264950806087,0,0,797,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_4,3842.657746153513,3825.8025055791054,0,0,971,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_1,4888.525423795523,4905.380664369931,0,0,1174,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_7,4136.444589365443,7521.8196587352695,1,1,4051,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_3,4775.089654729759,4775.089654729759,0,0,730,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_8,5134.780488587623,5101.070007438807,0,0,512,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_6,4578.388997226418,4595.244237800826,0,0,1175,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
77,FACILITY_2,SEMICONDUCTOR_10,4774.5839975125255,4791.439238086934,0,0,512,590,56,high_capacity,0.9065573770491803,2024-06-16,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
78,FACILITY_1,SEMICONDUCTOR_2,2452.9431607935817,2452.9431607935817,0,1,3118,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_5,2452.9431607935817,2452.9431607935817,0,1,1836,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_11,2403.894410722055,2469.7984013679898,0,1,1066,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_12,3008.323337720322,3008.323337720322,0,0,688,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_9,3074.732985583489,3057.877745009081,0,0,918,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_4,3810.464236656394,3793.6089960819863,0,0,1594,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_1,5151.130071944799,5117.419590795983,0,0,1648,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_7,4054.6966725795646,7538.1692420924455,1,0,2065,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_3,5133.769174153158,4856.837571515636,0,1,2011,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_8,5379.012924510794,5412.723405659609,0,0,864,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_6,4643.2816734378885,4676.992154586705,0,0,971,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
78,FACILITY_1,SEMICONDUCTOR_10,4922.2359049443385,4888.525423795523,0,0,28,590,56,mid_capacity,0.6352459016393442,2024-06-23,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
78,FACILITY_4,SEMICONDUCTOR_2,2403.894410722055,2403.894410722055,0,0,1715,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_5,2436.593577436406,2436.593577436406,0,0,647,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_11,2452.9431607935817,2436.087920219174,0,0,878,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_12,3090.576911723433,3090.576911723433,0,0,593,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_9,3058.3834022263136,3024.6729210774974,0,0,877,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_4,3859.512986727921,3825.8025055791054,0,0,1025,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_1,5182.817924224686,5216.528405373501,0,0,1000,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_7,4185.9989966542025,7538.1692420924455,1,1,2781,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_3,4839.982330941229,4839.982330941229,0,0,905,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_8,5117.9252480132145,5134.780488587623,0,0,460,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
78,FACILITY_4,SEMICONDUCTOR_6,4708.680006866592,4708.680006866592,0,0,1025,685,56,mid_capacity,0.5811475409836065,2024-06-23,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
78,FACILITY_3,SEMICONDUCTOR_2,2420.2439940792306,2403.3887535048225,0,0,1309,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_5,2486.1479847251653,2452.4375035763496,0,0,446,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_11,2436.087920219174,2436.087920219174,0,0,755,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_12,3107.4321522978407,3107.4321522978407,0,0,514,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_9,3073.721671149025,3107.4321522978407,0,0,634,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_4,3793.103338864754,3809.958579439162,0,0,1120,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_1,5020.333405087394,4986.6229239385775,0,0,1081,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_7,4137.455903799907,7357.312510729049,1,1,3592,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_3,4594.232923366361,4594.232923366361,0,0,1122,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_8,5412.723405659609,5412.723405659609,0,0,636,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_6,4708.680006866592,4742.390488015407,0,0,634,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
78,FACILITY_3,SEMICONDUCTOR_10,4905.380664369931,4905.380664369931,0,0,405,590,56,mid_capacity,0.6155737704918032,2024-06-23,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
78,FACILITY_2,SEMICONDUCTOR_2,2453.448818010814,2436.593577436406,0,0,2013,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_5,2419.7383368619985,2436.593577436406,0,0,1189,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_11,2419.7383368619985,2436.593577436406,0,0,1269,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_12,3091.0825689406647,3091.0825689406647,0,0,634,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_9,3057.372087791849,3091.0825689406647,0,0,933,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_4,3842.657746153513,3859.512986727921,0,0,944,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_1,5085.731738516096,5052.021257367281,0,0,1081,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_7,4120.600663225499,7488.109177586454,1,1,4672,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_3,4627.9434045151775,4611.088163940769,0,0,1013,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_8,5036.177331227337,5053.032571801745,0,0,770,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_6,4725.535247440999,4708.680006866592,0,0,1471,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
78,FACILITY_2,SEMICONDUCTOR_10,4888.525423795523,4922.2359049443385,0,0,258,590,56,high_capacity,0.9065573770491803,2024-06-23,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
79,FACILITY_1,SEMICONDUCTOR_2,2469.7984013679898,2469.7984013679898,0,1,2444,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_5,2469.7984013679898,2452.9431607935817,0,1,2120,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_11,2436.087920219174,2436.087920219174,0,0,1337,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_12,3042.033818869138,3025.17857829473,0,0,715,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,low,power_management_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_9,3041.5281616519055,3058.3834022263136,0,0,1133,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_4,3777.2594127248103,3777.2594127248103,0,0,1594,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_1,5085.226081298863,5102.081321873271,0,0,1781,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_7,6671.135666944903,7504.45876094363,1,0,1188,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_3,4888.525423795523,4905.380664369931,0,0,1716,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_8,3498.8108384355924,5412.723405659609,1,0,1566,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_6,3336.3263192983,4643.2816734378885,1,1,3322,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
79,FACILITY_1,SEMICONDUCTOR_10,4922.2359049443385,4888.525423795523,0,0,757,590,56,mid_capacity,0.6352459016393442,2024-06-30,2024,6,2024-06,high,compute_control_modules,mega_hub,956.5054744508195
79,FACILITY_4,SEMICONDUCTOR_2,2436.087920219174,2452.9431607935817,0,0,1662,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_5,2452.9431607935817,2436.087920219174,0,0,756,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_11,2453.448818010814,2453.448818010814,0,0,1133,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_12,3073.721671149025,3073.721671149025,0,0,634,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,low,power_management_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_9,3123.7817356550163,3123.7817356550163,0,0,715,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_4,3793.6089960819863,3776.7537555075783,0,0,824,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_1,5151.130071944799,5151.130071944799,0,0,971,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_7,5984.958823160758,7504.45876094363,1,0,851,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_3,4708.680006866592,4708.680006866592,0,0,973,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_8,3450.2677455812973,5134.780488587623,1,0,1350,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_6,3368.519828795419,4725.535247440999,1,1,3039,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
79,FACILITY_4,SEMICONDUCTOR_10,4905.380664369931,4922.2359049443385,0,0,473,685,56,mid_capacity,0.5811475409836065,2024-06-30,2024,6,2024-06,high,compute_control_modules,local_dc,722.692017537207
79,FACILITY_3,SEMICONDUCTOR_2,2452.9431607935817,2436.087920219174,0,0,1378,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_5,2436.087920219174,2469.7984013679898,0,0,676,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_11,2453.448818010814,2419.7383368619985,0,0,1041,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_12,3057.877745009081,3057.877745009081,0,0,540,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,low,power_management_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_9,3057.372087791849,3091.0825689406647,0,0,1012,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_4,3745.0659032276917,3728.2106626532836,0,0,1282,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_1,5167.479655301974,5133.769174153158,0,0,1674,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_7,6393.698407090149,7374.1677513034565,1,0,1351,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_3,4938.079831084283,4921.224590509875,0,0,1215,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_8,3368.0141715781865,5412.723405659609,1,0,1918,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_6,3318.96542150666,4725.535247440999,1,0,3321,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
79,FACILITY_3,SEMICONDUCTOR_10,4888.525423795523,4888.525423795523,0,0,717,590,56,mid_capacity,0.6155737704918032,2024-06-30,2024,6,2024-06,high,compute_control_modules,regional_dc,739.7757706022995
79,FACILITY_2,SEMICONDUCTOR_2,2403.3887535048225,2437.0992346536386,0,0,1824,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_5,2452.9431607935817,2469.7984013679898,0,0,1512,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_11,2469.7984013679898,2436.087920219174,0,0,1311,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_12,3025.17857829473,3025.17857829473,0,0,540,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,low,power_management_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_9,3057.877745009081,3041.0225044346735,0,0,744,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_4,3777.2594127248103,3794.1146532992184,0,0,986,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_1,5102.081321873271,5085.226081298863,0,0,1241,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_7,6147.44334229805,7504.964418160862,1,0,1134,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_3,4693.34173794388,4659.6312567950645,0,0,1133,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,mid,mixed_signal_interface_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_8,3449.7620883640648,5053.032571801745,1,0,1229,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_6,3368.519828795419,4742.390488015407,1,0,6290,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
79,FACILITY_2,SEMICONDUCTOR_10,3400.713338292538,4922.2359049443385,0,1,3320,590,56,high_capacity,0.9065573770491803,2024-06-30,2024,6,2024-06,high,compute_control_modules,large_dc,1345.705930563683
80,FACILITY_1,SEMICONDUCTOR_2,2453.448818010814,2469.7984013679898,0,1,2011,590,56,mid_capacity,0.6352459016393442,2024-07-07,2024,7,2024-07,low,power_management_modules,mega_hub,956.5054744508195
